timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
26493901,0.0,0.0,0.0,1
26591354,0.0,0.0,0.0,1
26698217,0.0,0.0,0.0,1
26804535,0.0,0.0,0.0,1
26909206,0.0,0.0,0.0,1
27017054,0.0,0.0,0.0,1
27123554,0.0,0.0,0.0,1
27230206,0.0,0.0,0.0,1
27337693,0.0,0.0,0.0,1
27442392,0.0,0.0,0.0,1
27547658,0.0,0.0,0.0,1
27656155,0.0,0.0,0.0,1
27762460,0.0,0.0,0.0,1
27869750,0.0,0.0,0.0,1
27977108,0.0,0.0,0.0,1
28082190,0.0,0.0,0.0,1
28188712,0.0,0.0,0.0,1
28294301,0.0,0.0,0.0,1
28400521,0.0,0.0,0.0,1
28508093,0.0,0.0,0.0,1
28614395,0.0,0.0,0.0,1
28720035,0.0,0.0,0.0,1
28825344,0.0,0.0,0.0,1
28931903,0.0,0.0,0.0,1
29038823,0.0,0.0,0.0,1
29147052,0.0,0.0,0.0,1
29254538,0.0,0.0,0.0,1
29360436,0.0,0.0,0.0,1
29468373,0.0,0.0,0.0,1
29575718,0.0,0.0,0.0,1
29682458,0.0,0.0,0.0,1
29787694,0.0,0.0,0.0,1
29893726,0.0,0.0,0.0,1
30000634,0.0,0.0,0.0,1
30107539,0.0,0.0,0.0,1
30214655,0.0,0.0,0.0,1
30320163,0.0,0.0,0.0,1
30425628,0.0,0.0,0.0,1
30533158,0.0,0.0,0.0,1
30638907,0.0,0.0,0.0,1
30744301,0.0,0.0,0.0,1
30854629,0.0,0.0,0.0,1
30961436,0.0,0.0,0.0,1
31069410,0.0,0.0,0.0,1
31174871,0.0,0.0,0.0,1
31281632,0.0,0.0,0.0,1
31388436,0.0,0.0,0.0,1
31494430,0.0,0.0,0.0,1
31599971,0.0,0.0,0.0,1
31706240,0.0,0.0,0.0,1
31813935,0.0,0.0,0.0,1
31920803,0.0,0.0,0.0,1
32027807,0.0,0.0,0.0,1
32134090,0.0,0.0,0.0,1
32241373,0.0,0.0,0.0,1
32348274,0.0,0.0,0.0,1
32456095,0.0,0.0,0.0,1
32561465,0.0,0.0,0.0,1
32666871,0.0,0.0,0.0,1
32773897,0.0,0.0,0.0,1
32879919,0.0,0.0,0.0,1
32987345,0.0,0.0,0.0,1
33092746,0.0,0.0,0.0,1
33200147,0.0,0.0,0.0,1
33304193,0.0,0.0,0.0,1
33411460,0.0,0.0,0.0,1
33518676,0.0,0.0,0.0,1
33623769,0.0,0.0,0.0,1
33731212,0.0,0.0,0.0,1
33838085,0.0,0.0,0.0,1
33946638,0.0,0.0,0.0,1
34054342,0.0,0.0,0.0,1
34159959,0.0,0.0,0.0,1
34267969,0.0,0.0,0.0,1
34374284,0.0,0.0,0.0,1
34481382,0.0,0.0,0.0,1
34587112,0.0,0.0,0.0,1
34692577,0.0,0.0,0.0,1
34799753,0.0,0.0,0.0,1
34905768,0.0,0.0,0.0,1
35012217,0.0,0.0,0.0,1
35121980,0.0,0.0,0.0,1
35226960,0.0,0.0,0.0,1
35332356,0.0,0.0,0.0,1
35440023,0.0,0.0,0.0,1
35547683,0.0,0.0,0.0,1
35656099,0.0,0.0,0.0,1
35762705,0.0,0.0,0.0,1
35868981,0.0,0.0,0.0,1
66502033,0.0,0.0,0.0,1
66609821,0.0,0.0,0.0,1
66715677,0.0,0.0,0.0,1
66823571,0.0,0.0,0.0,1
66929121,0.0,0.0,0.0,1
67038106,0.0,0.0,0.0,1
